PERMIT_NUMBER,NAME,LOCATION_NAME,ADDRESS,LATITUDE,LONGITUDE,CITY_NAME,ZIP_CODE,CURRENT_GRADE,CURRENT_DEMERITS,SEARCH_TEXT
PR0012803,COFFEE BEAN & TEA LEAF PALAZZO,PALAZZO - COFFEE BEAN & TEA LEAF,3325 S Las Vegas Blvd,36.1242528,-115.1684761,Las Vegas,89109-8941,A,0,COFFEE BEAN & TEA LEAF PALAZZO COFFEE BEAN  TEA LEAF PALAZZO
PR0012804,Coffee Bean & Tea Leaf - 6013,Coffee Bean & Tea Leaf,3645 S Town Center Dr,36.123926,-115.325192,Las Vegas,89135-3018,A,3,Coffee Bean & Tea Leaf - 6013 Coffee Bean  Tea Leaf  6013
PR0012806,Coffee Bean and Tea Leaf - 6002,Palms Hotel - Coffee Bean & Tea Le,4321 W Flamingo Rd,36.115292,-115.197979,Las Vegas,89103-3903,A,0,Coffee Bean and Tea Leaf - 6002 Coffee Bean and Tea Leaf  6002
PR0012807,COFFEE BEAN & TEA LEAF #6010,MIRACLE MILE SHOPS - COFFEE BEAN & TEA LEAF #6010,3663 S Las Vegas Blvd H117,36.1107323,-115.1722365,Las Vegas,89109-1920,O,0,COFFEE BEAN & TEA LEAF #6010 COFFEE BEAN  TEA LEAF 6010
PR0012811,Coffee Bean and Tea Leaf - 6001,Coffee Bean and Tea Leaf,7291 W Lake Mead Blvd,36.195823,-115.250998,Las Vegas,89128-8379,A,9,Coffee Bean and Tea Leaf - 6001 Coffee Bean and Tea Leaf  6001
PR0012812,Coffee Bean and Tea Leaf - 6003,Green Valley - Green Bean and Tea,2300 Paseo Verde Pkwy,36.01915,-115.087245,Henderson,89052-2672,A,3,Coffee Bean and Tea Leaf - 6003 Coffee Bean and Tea Leaf  6003
PR0012813,Tacos Los Toritos,Tacos Los Toritos,861 N Nellis Blvd 8,36.1798261,-115.0627135,Las Vegas,89110,A,0,Tacos Los Toritos Tacos Los Toritos
PR0012814,El Cazador Restaurant,El Cazador Restaurant,1108 E Lake Mead Blvd,36.195967,-115.127276,North Las Vegas,89030-8300,A,6,El Cazador Restaurant El Cazador Restaurant
PR0012822,Carey Mini Mart - Snack Bar,Carey Mini Mart,1504 W Carey Ave,36.203139,-115.161505,North Las Vegas,89032-3759,A,8,Carey Mini Mart - Snack Bar Carey Mini Mart  Snack Bar
PR0012830,GUEST STOP,R C Willey,3850 S Town Center Dr,36.118227,-115.32844,Las Vegas,89135-2896,A,8,GUEST STOP GUEST STOP
PR0012832,Fiesta Filipina,Fiesta Filipina,3310 S Jones Blvd,36.1283321,-115.2243244,Las Vegas,89146-6786,A,8,Fiesta Filipina Fiesta Filipina
PR0012835,NY NY COYOTE UGLY FRONT BAR,NEW YORK NEW YORK HOTEL & CASINO,3790 S Las Vegas Blvd,36.1022287,-115.1745851,Las Vegas,89109-4338,A,6,NY NY COYOTE UGLY FRONT BAR NY NY COYOTE UGLY FRONT BAR
PR0012836,NY NY BIG CHILL SLUSHY BAR,NY NY HOTEL - COYOTE UGLY,3790 S Las Vegas Blvd,36.1022287,-115.1745851,Las Vegas,89109-4338,A,0,NY NY BIG CHILL SLUSHY BAR NY NY BIG CHILL SLUSHY BAR
PR0012837,NY NY COYOTE UGLY SHOW BAR,NEW YORK NEW YORK HOTEL & CASINO,3790 S Las Vegas Blvd,36.1022287,-115.1745851,Las Vegas,89109-4338,A,3,NY NY COYOTE UGLY SHOW BAR NY NY COYOTE UGLY SHOW BAR
PR0012838,NY NY COYOTE UGLY BACK BAR,NEW YORK NEW YORK HOTEL & CASINO,3790 S Las Vegas Blvd,36.1022287,-115.1745851,Las Vegas,89109-4338,A,0,NY NY COYOTE UGLY BACK BAR NY NY COYOTE UGLY BACK BAR
PR0012843,MARIE CALLENDERS CATERING,MARIE CALLENDERS PIE SHOP,600 E Sahara Ave,36.1440824,-115.1466374,Las Vegas,89104-2967,A,0,MARIE CALLENDERS CATERING MARIE CALLENDERS CATERING
PR0012849,CANNERY Employee Dining Room,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Employee Dining Room CANNERY Employee Dining Room
PR0012850,CANNERY Butcher Shop,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Butcher Shop CANNERY Butcher Shop
PR0012851,CANNERY Bulk Prep Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Bulk Prep Kitchen CANNERY Bulk Prep Kitchen
PR0012852,CANNERY Buffet Service Bar #1,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Buffet Service Bar #1 CANNERY Buffet Service Bar 1
PR0012853,CANNERY Buffet Service Bar #2,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Buffet Service Bar #2 CANNERY Buffet Service Bar 2
PR0012854,CANNERY American Buffet,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY American Buffet CANNERY American Buffet
PR0012855,CANNERY Chinese and Mexican Buffet,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Chinese and Mexican Buffet CANNERY Chinese and Mexican Buffet
PR0012856,CANNERY Italian Buffet,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,8,CANNERY Italian Buffet CANNERY Italian Buffet
PR0012857,CANNERY Dessert / Salad Buffet,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Dessert / Salad Buffet CANNERY Dessert  Salad Buffet
PR0012858,CANNERY Main Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Main Bar CANNERY Main Bar
PR0012859,CANNERY VICTORY'S BAR,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY VICTORY'S BAR CANNERY VICTORYS BAR
PR0012860,CANNERY Club Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Club Bar CANNERY Club Bar
PR0012861,CANNERY Victory's Coffee Shop,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,5,CANNERY Victory's Coffee Shop CANNERY Victorys Coffee Shop
PR0012862,CANNERY Waverly's - Restaurant,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Waverly's - Restaurant CANNERY Waverlys  Restaurant
PR0012863,CANNERY Waverly's - Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Waverly's - Bar CANNERY Waverlys  Bar
PR0012864,CANNERY Casa Cocina - Restaurant,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Casa Cocina - Restaurant CANNERY Casa Cocina  Restaurant
PR0012865,CANNERY Casa Cocina - Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Casa Cocina - Bar CANNERY Casa Cocina  Bar
PR0012866,"CANNERY Service Bar #2 ""Club""",Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,"CANNERY Service Bar #2 ""Club"" CANNERY Service Bar 2 Club"
PR0012868,CANNERY Commissary Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Commissary Kitchen CANNERY Commissary Kitchen
PR0012869,CANNERY Dishwasher Pots & Pans,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Dishwasher Pots & Pans CANNERY Dishwasher Pots  Pans
PR0012872,CANNERY Vino's Restaurant,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,8,CANNERY Vino's Restaurant CANNERY Vinos Restaurant
PR0012873,CANNERY Vino's Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Vino's Bar CANNERY Vinos Bar
PR0012874,CANNERY Vino's Deli,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Vino's Deli CANNERY Vinos Deli
PR0012875,CANNERY Bingo City Service Bar,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Bingo City Service Bar CANNERY Bingo City Service Bar
PR0012876,CANNERY Casa Cocina - Prep Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,3,CANNERY Casa Cocina - Prep Kitchen CANNERY Casa Cocina  Prep Kitchen
PR0012877,CANNERY Victory's Prep Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Victory's Prep Kitchen CANNERY Victorys Prep Kitchen
PR0012878,CANNERY Waverly's - Prep Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Waverly's - Prep Kitchen CANNERY Waverlys  Prep Kitchen
PR0012879,CANNERY Vino's Restaurant Prep Kitchen,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Vino's Restaurant Prep Kitchen CANNERY Vinos Restaurant Prep Kitchen
PR0012880,CANNERY Bulk Prep Kitchen Support,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,0,CANNERY Bulk Prep Kitchen Support CANNERY Bulk Prep Kitchen Support
PR0012881,CANNERY Portable Bar - AILR,Cannery Hotel & Casino,2121 E Craig Rd,36.2381044,-115.1197885,North Las Vegas,89030-3385,A,6,CANNERY Portable Bar - AILR CANNERY Portable Bar  AILR
PR0012885,Kids Campus II Kitchen,Kids Campus II,9572 W Tropicana Ave 18,36.1009591,-115.1720174,Las Vegas,89147-8463,A,0,Kids Campus II Kitchen Kids Campus II Kitchen
PR0012887,Cool Intentions,Cool Intentions,4720 Quality Ct,36.1061059,-115.205179,Las Vegas,89103-5200,A,1,Cool Intentions Cool Intentions
PR0012888,Cool Intentions #2,Cool Intentions,4720 Quality Ct,36.1061059,-115.205179,Las Vegas,89103-5200,A,0,Cool Intentions #2 Cool Intentions 2
PR0012889,Cool Intentions Smoothie 1 AILR,Cool Intentions,4500 W Tropicana Ave,36.1027192,-115.201984,Las Vegas,89103-5420,A,0,Cool Intentions Smoothie 1 AILR Cool Intentions Smoothie 1 AILR
PR0012890,Cool Intentions Smoothie 2 AILR,Cool Intentions,4500 W Tropicana Ave,36.1027192,-115.201984,Las Vegas,89103-5420,P,1,Cool Intentions Smoothie 2 AILR Cool Intentions Smoothie 2 AILR
PR0012891,Cool Intentions Coffee AILR,Cool Intentions,4500 W Tropicana Ave,36.1027192,-115.201984,Las Vegas,89103-5420,P,0,Cool Intentions Coffee AILR Cool Intentions Coffee AILR
PR0012902,Geni's Snack Bar,Geni's Snack Bar,2930 N Las Vegas Blvd,36.2112289,-115.1021895,North Las Vegas,89030,A,0,Geni's Snack Bar Genis Snack Bar
PR0012911,D HOTEL BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,3,D HOTEL BAR D HOTEL BAR
PR0012912,D HOTEL EMPLOYEES CAFE,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,0,D HOTEL EMPLOYEES CAFE D HOTEL EMPLOYEES CAFE
PR0012913,D HOTEL SERVICE BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,O,0,D HOTEL SERVICE BAR D HOTEL SERVICE BAR
PR0012914,D HOTEL REFRIGERATED PREP ROOM,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,3,D HOTEL REFRIGERATED PREP ROOM D HOTEL REFRIGERATED PREP ROOM
PR0012915,D HOTEL PANTRY,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,5,D HOTEL PANTRY D HOTEL PANTRY
PR0012916,D HOTEL MAIN KITCHEN,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,6,D HOTEL MAIN KITCHEN D HOTEL MAIN KITCHEN
PR0012917,D HOTEL BUFFET,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,10,D HOTEL BUFFET D HOTEL BUFFET
PR0012919,D HOTEL STEAKHOUSE,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,8,D HOTEL STEAKHOUSE D HOTEL STEAKHOUSE
PR0012920,D HOTEL COFFEE SHOP,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,5,D HOTEL COFFEE SHOP D HOTEL COFFEE SHOP
PR0012923,D HOTEL BEVERAGE CART,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,9,D HOTEL BEVERAGE CART D HOTEL BEVERAGE CART
PR0012924,D HOTEL SHOWROOM BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,3,D HOTEL SHOWROOM BAR D HOTEL SHOWROOM BAR
PR0012926,D HOTEL VUE SERVICE BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,6,D HOTEL VUE SERVICE BAR D HOTEL VUE SERVICE BAR
PR0012927,D HOTEL VUE BAR,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,3,D HOTEL VUE BAR D HOTEL VUE BAR
PR0012928,D HOTEL BEVERAGE CART #2,D HOTEL & CASINO,301 Fremont St,36.1693903,-115.1430844,Las Vegas,89101-5600,A,3,D HOTEL BEVERAGE CART #2 D HOTEL BEVERAGE CART 2
PR0012929,Sultan's Grill,Sultan's Grill,1910 Village Center Cir 7,36.1931046,-115.3041999,Las Vegas,89134-6243,A,3,Sultan's Grill Sultans Grill
PR0012930,Atlanta Bread Company,Atlanta Bread Company,9785 W Charleston Blvd,36.158763,-115.309584,Las Vegas,89117-7536,A,9,Atlanta Bread Company Atlanta Bread Company
PR0012931,Sbarro,Arizona Charlies East - Sbarro,4575 Boulder Hwy,36.122347,-115.07424,Las Vegas,89121-3011,A,3,Sbarro Sbarro
PR0012932,Sbarro - Orleans,Orleans Casino - Sbarro,4500 W Tropicana Ave,36.1057107,-115.2022722,Las Vegas,89103-5420,A,3,Sbarro - Orleans Sbarro  Orleans
PR0012933,Sedona Restaurant,Sedona Restaurant/Lounge,9580 W Flamingo Rd,36.1156714,-115.3010613,Las Vegas,89147-8087,A,0,Sedona Restaurant Sedona Restaurant
PR0012934,Sedona Lounge,Sedona Restaurant/Lounge,9580 W Flamingo Rd,36.1156714,-115.3010613,Las Vegas,89147-8087,A,0,Sedona Lounge Sedona Lounge
PR0012936,ARREOLA'S SEASONAL (1/25/13 - 9/25/13),Arreola's Produce - Broadacres,2930 N Las Vegas Blvd,36.2112289,-115.1021895,North Las Vegas,89030,A,0,ARREOLA'S SEASONAL (1/25/13 - 9/25/13) ARREOLAS SEASONAL 12513  92513
PR0012937,Mariscocos Arreola,Indoor Swapmeet - Mariscocos Arreo,1560 N Eastern Ave,36.1873723,-115.1160105,Las Vegas,89101-1594,A,0,Mariscocos Arreola Mariscocos Arreola
PR0012938,Subway #2042,Subway #2042,3654 E Flamingo Rd,36.11547,-115.095422,Las Vegas,89121-4926,A,0,Subway #2042 Subway 2042
PR0012942,TUSCANY STEAKHOUSE RESTAURANT,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,3,TUSCANY STEAKHOUSE RESTAURANT TUSCANY STEAKHOUSE RESTAURANT
PR0012943,TUSCANY PIAZZA LOUNGE,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,3,TUSCANY PIAZZA LOUNGE TUSCANY PIAZZA LOUNGE
PR0012944,TUSCANY BANQUET KITCHEN HOLDING,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,0,TUSCANY BANQUET KITCHEN HOLDING TUSCANY BANQUET KITCHEN HOLDING
PR0012945,TUSCANY STEAKHOUSE RESTAURANT BAR,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,5,TUSCANY STEAKHOUSE RESTAURANT BAR TUSCANY STEAKHOUSE RESTAURANT BAR
PR0012946,TUSCANY PORTABLE BARS - 8,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,6,TUSCANY PORTABLE BARS - 8 TUSCANY PORTABLE BARS  8
PR0012949,TUSCANY MARILYNS CAFE,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,8,TUSCANY MARILYNS CAFE TUSCANY MARILYNS CAFE
PR0012950,TUSCANY BANQUET KITCHEN,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,0,TUSCANY BANQUET KITCHEN TUSCANY BANQUET KITCHEN
PR0012952,TUSCANY SPORTS BAR,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,0,TUSCANY SPORTS BAR TUSCANY SPORTS BAR
PR0012953,TUSCANY CASINO BAR,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,6,TUSCANY CASINO BAR TUSCANY CASINO BAR
PR0012956,TUSCANY BOTTEGA CAFE,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,8,TUSCANY BOTTEGA CAFE TUSCANY BOTTEGA CAFE
PR0012957,TUSCANY CANTINA MEXICAN RESTAURANT,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,3,TUSCANY CANTINA MEXICAN RESTAURANT TUSCANY CANTINA MEXICAN RESTAURANT
PR0012958,TUSCANY SPORTS LOUNGE,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,1,TUSCANY SPORTS LOUNGE TUSCANY SPORTS LOUNGE
PR0012959,TUSCANY EDR,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,10,TUSCANY EDR TUSCANY EDR
PR0012960,TUSCANY MARILYNS CAFE HOT LINE,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,8,TUSCANY MARILYNS CAFE HOT LINE TUSCANY MARILYNS CAFE HOT LINE
PR0012961,TUSCANY MARILYNS CAFE GARDE MANGER,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,6,TUSCANY MARILYNS CAFE GARDE MANGER TUSCANY MARILYNS CAFE GARDE MANGER
PR0012962,TUSCANY MARILYNS CAFE SALAD & DESSERT,TUSCANY SUITES,255 E Flamingo Rd,36.1132532,-115.1601829,Las Vegas,89169-4708,A,5,TUSCANY MARILYNS CAFE SALAD & DESSERT TUSCANY MARILYNS CAFE SALAD  DESSERT
PR0012964,WYNN BUTCHER SHOP,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,3,WYNN BUTCHER SHOP WYNN BUTCHER SHOP
PR0012965,WYNN WAITER STORAGE,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WAITER STORAGE WYNN WAITER STORAGE
PR0012967,WYNN MASTER PANTRY,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN MASTER PANTRY WYNN MASTER PANTRY
PR0012968,WYNN BREAD SHOP,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN BREAD SHOP WYNN BREAD SHOP
PR0012969,WYNN CONVENTION KITCHEN,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CONVENTION KITCHEN WYNN CONVENTION KITCHEN
PR0012970,WYNN PANTRY 4,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 4 WYNN PANTRY 4
PR0012971,WYNN PANTRY 5,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 5 WYNN PANTRY 5
PR0012972,WYNN PANTRY 6,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 6 WYNN PANTRY 6
PR0012973,WYNN PANTRY 7,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 7 WYNN PANTRY 7
PR0012974,WYNN PANTRY 8,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,5,WYNN PANTRY 8 WYNN PANTRY 8
PR0012975,WYNN PANTRY 11,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 11 WYNN PANTRY 11
PR0012976,WYNN PANTRY 12,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 12 WYNN PANTRY 12
PR0012977,WYNN FAIRWAY VILLA NORTH PANTRY,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN FAIRWAY VILLA NORTH PANTRY WYNN FAIRWAY VILLA NORTH PANTRY
PR0012978,WYNN PANTRY 14,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 14 WYNN PANTRY 14
PR0012979,WYNN PANTRY 15,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN PANTRY 15 WYNN PANTRY 15
PR0012987,WYNN MEETING ROOM PANTRY 3,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN MEETING ROOM PANTRY 3 WYNN MEETING ROOM PANTRY 3
PR0012988,WYNN MEETING ROOM PANTRY 1,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN MEETING ROOM PANTRY 1 WYNN MEETING ROOM PANTRY 1
PR0012989,WYNN MEETING ROOM PANTRY 2,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN MEETING ROOM PANTRY 2 WYNN MEETING ROOM PANTRY 2
PR0012990,WYNN CHAIRMAN SALON BAR,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CHAIRMAN SALON BAR WYNN CHAIRMAN SALON BAR
PR0012991,WYNN CHAIRMAN SALON BAR,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CHAIRMAN SALON BAR WYNN CHAIRMAN SALON BAR
PR0012992,WYNN CHAIRMAN SALON SERVICE BAR,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CHAIRMAN SALON SERVICE BAR WYNN CHAIRMAN SALON SERVICE BAR
PR0012993,WYNN CHAIRMAN SALON PASTRY,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CHAIRMAN SALON PASTRY WYNN CHAIRMAN SALON PASTRY
PR0012994,WYNN CHAIRMAN SALON HOT KITCHEN,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN CHAIRMAN SALON HOT KITCHEN WYNN CHAIRMAN SALON HOT KITCHEN
PR0012995,WYNN POOL SUPPORT PANTRY,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN POOL SUPPORT PANTRY WYNN POOL SUPPORT PANTRY
PR0012996,WYNN WING LEI SUPPORT ROOM,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WING LEI SUPPORT ROOM WYNN WING LEI SUPPORT ROOM
PR0012997,WYNN WING LEI BAR,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WING LEI BAR WYNN WING LEI BAR
PR0012998,WYNN WING LEI RESTAURANT,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WING LEI RESTAURANT WYNN WING LEI RESTAURANT
PR0012999,WYNN WING LEI WOK KITCHEN,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WING LEI WOK KITCHEN WYNN WING LEI WOK KITCHEN
PR0013000,WYNN WING LEI PREP KITCHEN,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN WING LEI PREP KITCHEN WYNN WING LEI PREP KITCHEN
PR0013001,WYNN RED 8 SUPPORT ROOM,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN RED 8 SUPPORT ROOM WYNN RED 8 SUPPORT ROOM
PR0013002,WYNN RED 8 RESTAURANT,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN RED 8 RESTAURANT WYNN RED 8 RESTAURANT
PR0013003,WYNN RED 8 DISHWASH,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN RED 8 DISHWASH WYNN RED 8 DISHWASH
PR0013004,WYNN SERVICE BAR 4,WYNN HOTEL & CASINO,3131 S Las Vegas Blvd,36.1265953,-115.1653652,Las Vegas,89109-1929,A,0,WYNN SERVICE BAR 4 WYNN SERVICE BAR 4
